acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,genre
0.933,0.714,205160,0.108,0.717,A#,0.178,-15.872,Major,0.06,113.581,0.412,
0.00232,0.764,332853,0.521,0.000411,G,0.0751,-11.174,Major,0.0937,174.009,0.512,
0.564,0.731,218172,0.386,3.98E-05,E,0.113,-8.491,Major,0.0617,120.989,0.395,
0.146,0.617,228440,0.637,3.32E-05,E,0.0773,-9.022,Minor,0.107,145.918,0.403,
0.975,0.664,174173,0.0692,0.903,F,0.101,-20.113,Major,0.037,107.231,0.288,
0.348,0.706,174293,0.664,0.902,G,0.134,-6.297,Major,0.0539,178.085,0.863,
0.211,0.651,189933,0.868,0.00162,C,0.145,-8.83,Major,0.296,95.528,0.662,
0.88,0.453,179867,0.12,0.0121,C,0.1,-14.061,Major,0.0354,86.54,0.266,
0.68,0.719,243560,0.333,0.0588,A#,0.0962,-15.417,Minor,0.0257,107.432,0.598,
0.372,0.538,246147,0.296,0.00445,C#,0.361,-13.273,Major,0.0637,85.38,0.172,
0.00556,0.625,315347,0.8,0.386,C#,0.0751,-8.161,Major,0.0458,107.258,0.467,
0.651,0.831,266339,0.474,0.507,A,0.0646,-10.47,Minor,0.0545,93.005,0.588,
0.00824,0.711,200293,0.718,0.00208,F#,0.0732,-5.739,Major,0.038,117.071,0.688,
0.0476,0.884,325291,0.509,0.877,G#,0.0993,-9.03,Minor,0.0412,94.996,0.886,
0.815,0.31,256120,0.279,0,F,0.318,-13.552,Major,0.0308,79.397,0.377,
0.861,0.649,335320,0.0969,0.452,C,0.0955,-19.541,Minor,0.0434,112.038,0.306,
0.672,0.679,203013,0.538,0.0155,A,0.054,-12.26,Minor,0.0465,107.308,0.935,
0.449,0.769,372387,0.354,0.9,A,0.11,-12.027,Minor,0.0333,109.883,0.427,
0.214,0.526,297468,0.726,0.95,G,0.102,-9.341,Minor,0.0411,150.002,0.183,
0.563,0.505,193307,0.522,0.000168,D,0.311,-7.207,Major,0.0455,126.356,0.546,
0.441,0.669,256160,0.462,0.185,F,0.114,-9.919,Major,0.0349,120.038,0.648,
0.251,0.676,200693,0.57,0.000663,D,0.295,-7.23,Major,0.0652,77.381,0.236,
0.376,0.761,209240,0.886,0,F,0.0732,-4.87,Major,0.0398,101.379,0.936,
0.982,0.295,46080,0.00693,0.445,C#,0.111,-30.602,Major,0.0357,152.608,0.038,
0.841,0.666,212160,0.303,0.000711,B,0.0971,-11.028,Minor,0.0356,81.923,0.342,
0.882,0.448,388373,0.157,0.672,F,0.11,-17.145,Minor,0.0343,120.491,0.223,
0.0535,0.64,414691,0.444,0.104,C,0.0863,-9.214,Minor,0.0357,119.01,0.0525,
0.486,0.639,276827,0.766,0,D#,0.128,-7.579,Minor,0.0474,155.521,0.936,
0.932,0.773,168678,0.471,0.793,C#,0.117,-8.862,Minor,0.226,79.977,0.523,
0.53,0.524,280547,0.59,2.56E-05,D#,0.0675,-9.219,Major,0.0401,162.312,0.678,
0.914,0.753,240160,0.2,0.319,E,0.111,-22.67,Minor,0.153,83.864,0.426,
0.971,0.375,246500,0.13,3.76E-05,C,0.1,-12.277,Major,0.0322,84.158,0.119,
0.0444,0.741,266253,0.571,0.153,D,0.0813,-8.69,Major,0.0308,91.489,0.695,
0.385,0.715,212640,0.749,1.07E-05,D,0.0922,-6.668,Major,0.0387,99.503,0.824,
0.907,0.233,300387,0.248,0.0309,D,0.676,-10.999,Major,0.0312,70.139,0.129,
0.00337,0.196,297933,0.597,0.858,A,0.116,-7.192,Major,0.0351,166.429,0.0351,
0.338,0.812,308875,0.855,0.0882,D,0.127,-9.117,Minor,0.107,118.015,0.484,
0.643,0.845,278773,0.687,0.0151,F,0.104,-9.411,Minor,0.03,125.986,0.861,
0.99,0.26,343280,0.203,0.944,G,0.134,-12.231,Minor,0.0353,173.503,0.064,
0.912,0.385,367693,0.103,0.129,F,0.114,-14.244,Major,0.0368,96.757,0.18,
0.834,0.482,275440,0.246,2.95E-05,G,0.109,-12.141,Major,0.0353,119.474,0.0641,
0.132,0.43,351876,0.639,0.942,D#,0.196,-8.125,Minor,0.0401,151.437,0.171,
0.858,0.615,151429,0.479,0.717,F,0.139,-13.059,Major,0.0438,84.037,0.284,
0.444,0.635,202467,0.522,0.353,F#,0.118,-12.487,Minor,0.0371,92.903,0.491,
0.0148,0.451,180000,0.66,0.922,B,0.13,-5.463,Minor,0.0382,164.053,0.0797,
0.738,0.765,219000,0.255,7.52E-06,G,0.257,-10.299,Major,0.0882,94.993,0.474,
0.133,0.317,302093,0.747,0.95,B,0.0979,-8.874,Minor,0.0359,88.864,0.41,
0.766,0.584,248040,0.539,0.00842,C,0.308,-9.233,Minor,0.044,93.042,0.462,
0.186,0.828,207293,0.951,3.90E-05,C,0.115,-5.578,Major,0.215,120.031,0.655,
0.0529,0.328,266453,0.321,0.256,A,0.177,-15.501,Minor,0.0338,174.551,0.611,
0.877,0.505,564613,0.378,0.332,G#,0.731,-14.73,Major,0.0328,71.702,0.49,
0.0719,0.772,134656,0.884,0.892,C#,0.115,-5.554,Major,0.0844,94.279,0.249,
0.965,0.668,212693,0.0829,0.101,A#,0.106,-16.429,Minor,0.0392,96.553,0.585,
0.448,0.659,281147,0.69,0.92,A,0.127,-8.648,Minor,0.0267,99.983,0.711,
0.926,0.585,226400,0.0294,0,F,0.175,-21.13,Minor,0.0585,110.872,0.404,
0.92,0.573,218093,0.0635,0.6,F,0.0792,-21.626,Major,0.0377,114.965,0.191,
0.0616,0.788,264736,0.675,0.711,G,0.1,-8.591,Minor,0.0318,107.993,0.525,
0.811,0.613,222650,0.332,3.48E-05,A,0.111,-10.428,Minor,0.0371,104.735,0.413,
0.0538,0.616,255773,0.705,0.704,A,0.0692,-7.636,Major,0.0351,92.019,0.413,
0.418,0.741,198720,0.317,0.166,D,0.104,-11.314,Minor,0.0413,138.593,0.308,
0.192,0.486,547960,0.433,0.031,A,0.124,-13.21,Major,0.0439,110.936,0.295,
0.976,0.415,509480,0.136,0.928,E,0.121,-17.602,Major,0.0379,113.201,0.0461,
0.185,0.645,320573,0.568,0.00774,E,0.129,-9.702,Minor,0.034,88.877,0.716,
0.017,0.748,148000,0.588,0.865,G#,0.109,-8.641,Major,0.0449,89.006,0.175,
0.822,0.315,325947,0.22,0.000211,F,0.245,-13.156,Major,0.037,88.045,0.0723,
0.623,0.739,137143,0.171,0.918,F#,0.129,-9.388,Minor,0.219,84.019,0.601,
0.0377,0.72,567459,0.791,0.73,G,0.504,-6.902,Minor,0.0361,95.01,0.535,
0.06,0.706,335467,0.689,0.235,G#,0.163,-4.881,Major,0.0736,117.549,0.44,
0.0479,0.684,261333,0.763,0.909,A#,0.336,-6.955,Minor,0.051,96.212,0.753,
0.0813,0.709,123867,0.909,0.855,C#,0.149,-7.8,Major,0.118,96.986,0.704,
0.708,0.819,257827,0.261,0.0216,D,0.108,-14.406,Minor,0.181,92.348,0.487,
0.868,0.202,200093,0.206,0.00583,A#,0.0899,-14.228,Major,0.0313,87.579,0.101,
0.268,0.621,168000,0.514,0.0674,F#,0.0857,-6.205,Major,0.0606,140.333,0.415,
0.941,0.449,465056,0.168,0.219,G,0.117,-19.436,Minor,0.0317,123.618,0.141,
0.308,0.855,384277,0.558,0.522,C,0.102,-10.209,Major,0.11,92.996,0.337,
0.016,0.753,294253,0.589,0.00192,G,0.0586,-8.912,Major,0.0577,88.085,0.739,
0.773,0.817,277347,0.351,0.0118,G,0.102,-13.827,Minor,0.042,123.837,0.647,
0.014,0.643,192840,0.72,0,D,0.0834,-7.146,Major,0.0527,96.028,0.491,
0.728,0.705,227800,0.48,8.88E-06,A,0.123,-10.488,Major,0.0309,99.978,0.578,
0.106,0.831,197067,0.64,0,C#,0.119,-6.093,Major,0.191,91.991,0.445,
0.208,0.785,214987,0.692,0.73,G,0.0672,-5.619,Major,0.0321,98.977,0.71,
0.0471,0.744,262800,0.767,5.02E-05,B,0.0426,-5.566,Minor,0.0383,127.914,0.96,
0.842,0.436,120973,0.139,3.67E-06,F,0.121,-15.434,Minor,0.0336,102.082,0.108,
0.248,0.657,285827,0.487,1.16E-05,A#,0.0612,-8.5,Major,0.0583,81.119,0.748,
0.757,0.634,300067,0.657,0.000268,C#,0.0864,-6.906,Minor,0.0708,172.009,0.56,
0.7,0.544,222112,0.596,0.903,A,0.0846,-11.865,Minor,0.042,120.103,0.384,
0.842,0.687,137375,0.566,0.871,F,0.122,-9.764,Major,0.12,166.7,0.527,
0.149,0.629,267973,0.205,0.696,G,0.111,-14.696,Minor,0.036,86.473,0.137,
0.000217,0.34,331680,0.868,0.861,C#,0.161,-6.548,Minor,0.06,103.983,0.328,
0.62,0.467,212107,0.451,0.0953,C,0.124,-9.723,Minor,0.0371,92.813,0.259,
0.0979,0.626,327867,0.57,0.411,B,0.102,-11.829,Major,0.0797,102.518,0.609,
0.412,0.688,304400,0.731,0.432,F,0.112,-8.297,Minor,0.0754,167.153,0.774,
0.992,0.482,207440,0.368,0.887,G,0.136,-17.733,Major,0.281,76.315,0.196,
0.961,0.575,442400,0.283,0.204,F,0.104,-13.333,Minor,0.0457,152.929,0.659,
0.535,0.568,152000,0.375,0.000107,G,0.103,-9.167,Major,0.0319,79.09,0.231,
0.851,0.517,337133,0.269,0.474,C#,0.1,-16.09,Major,0.0332,141.846,0.273,
0.275,0.587,251920,0.76,0.444,E,0.682,-8.587,Minor,0.0701,76.002,0.363,
0.784,0.592,263640,0.673,1.43E-06,E,0.249,-8.212,Major,0.0766,98.985,0.562,
0.143,0.633,132593,0.798,0.937,G,0.0664,-9.484,Major,0.0863,173.938,0.268,
0.0307,0.712,371507,0.827,0.795,C#,0.122,-7.331,Major,0.0414,126.001,0.305,
0.582,0.419,491493,0.688,1.75E-05,F,0.0284,-7.234,Minor,0.0405,100.461,0.408,
0.845,0.64,273227,0.291,0.516,A,0.109,-16.519,Minor,0.0289,101.984,0.605,
0.805,0.657,168000,0.294,0.919,C,0.0991,-17.893,Minor,0.0461,116.912,0.873,
2.12E-05,0.512,265587,0.81,0.808,A,0.113,-5.64,Major,0.0377,131.94,0.036,
0.00336,0.73,133538,0.753,0.211,G,0.05,-4.862,Minor,0.05,99.206,0.316,
0.96,0.298,117493,0.193,1.01E-05,A#,0.144,-13.116,Major,0.0284,88.03,0.461,
0.0442,0.758,326240,0.455,0.493,E,0.11,-9.199,Minor,0.12,129.976,0.183,
0.416,0.485,271000,0.432,0.00674,C,0.197,-8.261,Minor,0.0324,74.769,0.214,
0.316,0.754,258493,0.595,0.632,A#,0.124,-7.378,Minor,0.0406,94.961,0.661,
0.197,0.693,333240,0.569,0.513,C#,0.056,-6.865,Major,0.143,95.411,0.598,
0.76,0.725,155933,0.276,0,G,0.116,-12.25,Major,0.0599,112.89,0.717,
0.529,0.454,324160,0.26,0.000778,A#,0.0646,-13.213,Minor,0.0404,174.211,0.567,
0.335,0.704,262813,0.568,0.925,C#,0.324,-11.803,Major,0.0367,90.977,0.687,
0.768,0.53,449773,0.454,0.116,G,0.113,-11.19,Minor,0.028,135.947,0.492,
0.128,0.433,374600,0.831,0,G,0.911,-5.427,Minor,0.0466,175.27,0.647,
0.114,0.887,217467,0.419,0.268,A#,0.129,-10.961,Minor,0.353,96.149,0.576,
0.85,0.564,203040,0.22,0.0172,C,0.111,-18.97,Major,0.0421,94.189,0.45,
0.45,0.663,305307,0.495,0.797,F#,0.0806,-10.52,Minor,0.039,82.872,0.624,
0.367,0.727,292320,0.538,0.606,G,0.252,-8.773,Minor,0.0304,139.915,0.783,
0.715,0.49,388027,0.41,0.00184,C#,0.2,-9.77,Major,0.0671,138.873,0.68,
0.747,0.501,221600,0.322,0,G,0.254,-13.916,Major,0.0428,141.639,0.698,
0.975,0.291,96800,0.0987,0.00319,F#,0.108,-20.293,Major,0.0399,86.652,0.248,
0.083,0.403,307440,0.929,0.841,B,0.772,-9.06,Minor,0.0893,147.845,0.764,
0.897,0.461,185600,0.248,0,G#,0.399,-10.278,Major,0.0481,140.562,0.404,
0.705,0.525,233800,0.196,0,C,0.0978,-14.385,Minor,0.0476,103.066,0.504,
0.00112,0.609,245093,0.905,0.0498,G#,0.0697,-6.79,Minor,0.0357,108.042,0.197,
0.485,0.673,313027,0.433,0.54,B,0.106,-8.053,Minor,0.0436,116.11,0.222,
0.786,0.605,281987,0.544,0.375,C,0.109,-8.507,Major,0.0593,124.542,0.839,
0.742,0.684,68760,0.437,1.58E-05,A,0.224,-10.522,Major,0.0491,107.607,0.964,
0.097,0.615,144807,0.617,3.38E-06,A,0.114,-6.606,Major,0.0555,174.007,0.752,
0.00433,0.669,506187,0.687,0.673,D,0.105,-9.862,Major,0.0669,122.983,0.18,
0.934,0.21,330173,0.137,0.00156,D,0.131,-16.984,Minor,0.0353,83.753,0.173,
0.03,0.841,253680,0.783,0.534,D#,0.0311,-9.686,Minor,0.125,121.097,0.746,
0.154,0.787,221595,0.505,3.42E-05,A,0.122,-5.129,Minor,0.316,89.896,0.741,
0.959,0.597,255533,0.263,0.9,G,0.134,-21.112,Minor,0.0284,94.44,0.262,
0.205,0.767,295933,0.704,0.888,B,0.0544,-9.665,Minor,0.0383,91.017,0.599,
0.854,0.584,344453,0.0238,0.00352,F#,0.0735,-24.67,Major,0.0719,120.429,0.422,
0.816,0.519,187467,0.249,0.114,C#,0.0795,-14.539,Major,0.0354,125.31,0.284,
0.00302,0.724,272500,0.734,0.0944,C#,0.0849,-6.068,Major,0.0427,93.633,0.288,
0.17,0.671,278227,0.489,3.89E-05,C,0.288,-7.602,Major,0.0345,70.995,0.657,
0.969,0.232,314440,0.17,0.822,D,0.0819,-19.396,Major,0.0314,79.741,0.0693,
0.845,0.568,262533,0.503,0.541,G#,0.104,-6.595,Major,0.0297,88.953,0.24,
0.297,0.652,41667,0.355,0.879,C,0.0889,-16.321,Major,0.0719,97.916,0.124,
0.246,0.841,296867,0.671,0.423,F,0.251,-5.494,Minor,0.0347,102.977,0.841,
0.811,0.464,116533,0.478,0,E,0.667,-11.331,Major,0.037,109.055,0.409,
0.298,0.514,316093,0.712,0.894,B,0.0959,-9.378,Minor,0.0429,127.416,0.717,
0.843,0.723,199402,0.478,0.941,A#,0.0916,-13.058,Minor,0.0331,124.41,0.608,
0.17,0.669,292067,0.87,0.242,G#,0.0815,-4.191,Major,0.0282,106.596,0.859,
0.00596,0.5,104182,0.8,0.826,E,0.261,-7.904,Major,0.0465,110.015,0.102,
0.258,0.731,224434,0.549,0,F#,0.072,-8.878,Minor,0.175,127.978,0.519,
0.79,0.495,355333,0.182,0.000368,A#,0.129,-11.116,Minor,0.0467,112.89,0.203,
0.404,0.726,323120,0.659,0.884,E,0.17,-6.65,Minor,0.0329,94.991,0.641,
0.0273,0.765,361440,0.589,0.601,D,0.103,-10.191,Major,0.0406,102.998,0.244,
0.173,0.228,257947,0.537,0.00472,B,0.0673,-9.134,Minor,0.0435,72.863,0.173,
0.0887,0.686,330973,0.681,0.846,G,0.118,-11.338,Major,0.0436,94.006,0.58,
0.000535,0.714,246399,0.816,0.339,A#,0.0685,-6.818,Minor,0.033,114.991,0.335,
0.635,0.728,199840,0.0736,3.50E-05,A,0.0922,-19.606,Minor,0.0418,134.88,0.468,
0.0164,0.712,190907,0.814,0.853,G,0.0508,-6.1,Major,0.0718,97.538,0.645,
0.952,0.412,641693,0.073,0.588,C#,0.108,-19.025,Major,0.0366,111,0.229,
0.111,0.56,242027,0.751,2.11E-05,D#,0.0489,-9.409,Major,0.0527,192.109,0.758,
0.0979,0.373,275520,0.667,0.577,B,0.12,-6.373,Minor,0.0386,124.048,0.71,
0.182,0.753,158145,0.352,0.000102,G#,0.12,-9.566,Minor,0.173,89.968,0.53,
0.0326,0.683,269530,0.705,0.000101,A,0.981,-8.877,Major,0.0397,126.169,0.813,
0.978,0.425,292760,0.204,0.000481,D,0.11,-13.097,Minor,0.0334,122.093,0.121,
0.921,0.395,279200,0.0353,0.000136,A#,0.106,-23.905,Major,0.0354,106.883,0.137,
0.375,0.666,157773,0.573,0.831,F,0.236,-12.193,Major,0.0292,106.9,0.916,
0.779,0.585,156640,0.712,0.125,G,0.491,-8.59,Major,0.0806,82.013,0.807,
0.727,0.64,377040,0.417,0.00198,G#,0.199,-8.852,Major,0.0558,122.918,0.678,
0.4,0.676,278027,0.314,0.759,D#,0.127,-13.983,Minor,0.03,90.01,0.211,
0.778,0.774,155280,0.331,2.82E-06,D,0.104,-9.856,Major,0.0657,107.586,0.42,
0.931,0.394,477760,0.23,0.497,D#,0.0662,-10.475,Major,0.0348,78.319,0.358,
0.798,0.387,254400,0.315,0.000381,D#,0.086,-9.477,Major,0.0301,135.388,0.232,
0.364,0.929,100671,0.756,0.305,G,0.0998,-5.532,Minor,0.095,95.343,0.591,
0.105,0.468,179840,0.561,0.000376,D,0.0407,-8.803,Major,0.0353,75.072,0.426,
0.53,0.662,147133,0.631,4.03E-05,C,0.0638,-10.957,Major,0.0552,111.674,0.817,
0.00651,0.587,152320,0.569,0.0382,C#,0.747,-10.115,Major,0.232,170.825,0.539,
0.265,0.697,320027,0.796,0.0607,D#,0.146,-7.389,Major,0.0434,108.008,0.551,
0.96,0.432,249960,0.0224,0.932,C,0.104,-28.211,Major,0.0431,90.189,0.205,
0.166,0.385,489763,0.741,0.794,D#,0.292,-8.532,Minor,0.0462,99.95,0.332,
0.963,0.258,187867,0.0919,0.356,G,0.0916,-16.015,Minor,0.0322,177.289,0.182,
0.845,0.639,286920,0.233,0.838,C#,0.115,-20.277,Minor,0.0744,77.045,0.429,
0.585,0.56,117640,0.565,0,C#,0.0808,-6.193,Major,0.103,92.173,0.676,
0.308,0.594,302267,0.367,0,G#,0.0392,-13.897,Major,0.0659,98.985,0.235,
0.871,0.707,147586,0.433,0.907,B,0.108,-6.897,Major,0.0433,81.554,0.733,
0.818,0.688,139680,0.403,0,C#,0.118,-9.63,Minor,0.226,152.903,0.689,
0.0094,0.376,225813,0.852,0.331,D,0.0612,-10.602,Major,0.0821,94.545,0.428,
0.789,0.208,155133,0.221,0.00095,G#,0.129,-13.428,Major,0.0305,79.407,0.104,
0.175,0.61,312373,0.647,0.926,C,0.0421,-15.759,Major,0.0378,108.528,0.889,
0.117,0.703,309440,0.494,0,D,0.557,-14.789,Major,0.0535,96.946,0.676,
0.996,0.353,263500,0.0122,0.947,D,0.0868,-29.949,Major,0.0469,83.924,0.134,
0.451,0.795,219000,0.969,0.000356,G#,0.0944,-3.692,Major,0.273,132.977,0.716,
0.787,0.541,475200,0.186,0.914,A,0.0905,-21.91,Minor,0.0324,136.965,0.762,
0.948,0.576,184693,0.129,0.00377,A#,0.138,-17.282,Major,0.226,172.98,0.777,
0.432,0.788,96000,0.403,0.833,F,0.117,-14.909,Minor,0.0392,99.94,0.536,
0.978,0.457,49360,0.418,0.00162,F,0.199,-21.521,Minor,0.508,54.903,0.221,
0.386,0.834,273080,0.523,6.70E-06,G,0.104,-6.845,Minor,0.205,92.688,0.851,
0.911,0.453,564067,0.389,0.0124,E,0.267,-13.143,Minor,0.0341,109.92,0.235,
0.118,0.632,275627,0.369,0.000103,A,0.108,-17.786,Major,0.397,200.216,0.514,
0.274,0.778,595218,0.544,0.706,A#,0.155,-11.057,Minor,0.0498,109.994,0.305,
0.897,0.102,304067,0.0693,0.939,A#,0.107,-22.506,Major,0.0506,67.034,0.035,
0.0411,0.685,95250,0.28,0.897,G,0.068,-11.428,Major,0.0553,87.112,0.75,
0.135,0.683,193115,0.676,0,A,0.126,-7.26,Minor,0.0588,96.044,0.643,
0.983,0.461,224533,0.0952,0.000126,D,0.177,-12.756,Minor,0.0602,75.48,0.271,
0.247,0.829,188840,0.732,0.904,A#,0.167,-7.77,Minor,0.0727,94.054,0.86,
0.68,0.558,225627,0.449,0.000554,F,0.291,-13.666,Minor,0.0324,80.41,0.745,
0.988,0.355,227400,0.211,0.899,A,0.128,-18.604,Major,0.0423,79.219,0.133,
0.884,0.653,74432,0.0955,0.947,C#,0.116,-16.588,Major,0.0676,78.791,0.762,
0.502,0.829,255109,0.879,0.00483,A#,0.142,-5.62,Major,0.0543,127.047,0.922,
0.149,0.734,155518,0.583,0.521,F#,0.0991,-11.065,Major,0.0466,88.023,0.967,
0.168,0.584,254307,0.579,0.0358,E,0.161,-9.88,Minor,0.0291,90.582,0.365,
0.972,0.7,193573,0.104,0.0739,G,0.28,-18.091,Minor,0.0656,127.026,0.586,
0.033,0.319,360000,0.571,0.69,A#,0.113,-8.039,Minor,0.0425,82.592,0.522,
0.647,0.567,215880,0.323,0.795,C#,0.0951,-10.741,Minor,0.0261,159.752,0.401,
0.833,0.478,207172,0.32,0.000322,G#,0.0977,-10.707,Major,0.0285,65.819,0.153,
0.16,0.818,302307,0.764,0.86,F#,0.0488,-7.896,Major,0.183,94.088,0.832,
0.55,0.776,239693,0.407,0.0579,F#,0.118,-8.135,Minor,0.14,97.985,0.715,
0.772,0.734,154480,0.45,0,E,0.873,-9.887,Minor,0.683,133.909,0.821,
0.07,0.621,416566,0.807,0.169,G#,0.0737,-8.963,Minor,0.0363,118.028,0.557,
0.955,0.638,231187,0.349,0.75,G,0.199,-13.45,Minor,0.0405,146.132,0.901,
0.943,0.741,150158,0.345,8.45E-05,G#,0.0983,-11.524,Minor,0.0393,113.967,0.502,
0.00637,0.182,219880,0.849,0.942,C#,0.304,-9.809,Major,0.0381,165.928,0.223,
0.0135,0.509,260027,0.728,0.0437,F#,0.141,-6.461,Minor,0.0321,92.212,0.173,
0.89,0.547,356067,0.263,0.894,D#,0.0841,-13.799,Major,0.0451,137.715,0.248,
0.0368,0.757,205920,0.82,0.232,C#,0.157,-4.854,Minor,0.0391,136.019,0.878,
0.0348,0.426,395040,0.269,0.0593,G#,0.101,-14.857,Major,0.029,139.813,0.135,
0.668,0.637,258392,0.441,0.000654,G,0.0573,-9.33,Minor,0.0402,132.588,0.643,
0.866,0.638,189240,0.328,0.571,F,0.158,-13.44,Major,0.0379,107.543,0.728,
0.01,0.702,252760,0.923,0,F,0.116,-5.068,Major,0.0423,114.962,0.728,
0.0827,0.548,417041,0.554,0.739,C,0.0995,-9.47,Major,0.0674,109.631,0.851,
0.0844,0.565,272947,0.429,0.49,C#,0.063,-11.123,Minor,0.0364,77.023,0.393,
0.251,0.721,250120,0.338,0.665,C,0.202,-13.762,Major,0.0358,100.003,0.305,
0.983,0.478,499533,0.00776,0.78,A#,0.105,-24.986,Major,0.0614,114.27,0.215,
0.941,0.306,217893,0.098,0.0508,G,0.0974,-17.247,Major,0.032,110.333,0.0966,
0.869,0.196,161920,0.272,1.44E-05,C#,0.104,-10.619,Major,0.0319,84.783,0.0936,
6.78E-05,0.462,182384,0.715,0.786,F#,0.459,-5.639,Major,0.0451,184.393,0.0951,
0.063,0.716,303827,0.529,1.63E-05,C#,0.211,-9.012,Minor,0.413,151.387,0.552,
0.158,0.753,339000,0.735,0.907,C,0.141,-9.517,Major,0.0407,124.011,0.393,
0.0154,0.574,187398,0.758,0.266,D,0.128,-8.016,Major,0.0539,104.852,0.283,
0.645,0.783,137143,0.446,0.942,C,0.132,-10.527,Major,0.0448,168.053,0.262,
0.0793,0.705,234360,0.401,0.00322,E,0.124,-15.663,Minor,0.0327,126.993,0.447,
0.295,0.638,274467,0.707,0.672,B,0.0433,-7.971,Minor,0.0337,87.721,0.646,
0.873,0.872,154693,0.598,0.834,F,0.0815,-6.079,Major,0.0788,113.148,0.801,
0.7,0.407,252000,0.435,5.80E-06,A,0.296,-11.325,Minor,0.0273,167.156,0.52,
0.0595,0.703,107978,0.66,0.758,D,0.151,-9.402,Major,0.0488,88.955,0.0834,
0.928,0.384,500507,0.13,0.823,G#,0.122,-22.154,Major,0.031,105.198,0.12,
0.237,0.783,187561,0.881,0.785,C#,0.108,-5.531,Major,0.0453,104.653,0.76,
0.262,0.539,239413,0.678,3.06E-05,G#,0.123,-9.012,Major,0.0692,74.478,0.734,
0.898,0.65,211160,0.507,0.0281,C,0.171,-10.435,Major,0.0292,135.397,0.805,
0.392,0.719,173647,0.696,0.333,F#,0.191,-7.991,Minor,0.169,164.086,0.703,
0.199,0.433,282600,0.631,0,F,0.271,-9.381,Major,0.0458,129.496,0.654,
0.664,0.516,167227,0.493,0,C#,0.267,-8.187,Major,0.0791,77.439,0.599,
0.00729,0.44,340000,0.809,0.0094,A,0.0949,-8.963,Major,0.0836,169.765,0.739,
0.0377,0.767,291979,0.737,0.0866,D,0.0948,-9.329,Major,0.0926,82.465,0.2,
0.111,0.543,239533,0.383,0.463,C,0.147,-13.793,Major,0.0442,129.726,0.522,
0.71,0.582,239453,0.774,0.911,C,0.113,-5.963,Major,0.0378,100.014,0.538,
0.918,0.19,149293,0.156,6.90E-06,G,0.185,-15.438,Major,0.032,58.267,0.199,
0.0315,0.813,240980,0.403,0,G,0.11,-11.101,Major,0.344,111.905,0.66,
0.956,0.365,296173,0.124,0.000992,F,0.111,-15.792,Major,0.0365,120.098,0.286,
0.461,0.481,180333,0.472,0,C,0.102,-6.504,Major,0.0711,171.923,0.699,
0.841,0.572,293467,0.162,0.000241,G,0.479,-12.002,Major,0.0557,81.357,0.268,
0.845,0.515,313560,0.519,0.696,G,0.102,-9.631,Major,0.0391,128.346,0.35,
0.378,0.714,362067,0.724,3.28E-05,D,0.13,-8.106,Minor,0.0521,154.425,0.962,
0.838,0.549,372187,0.0993,0.0204,E,0.11,-19.719,Minor,0.0312,74.052,0.2,
0.674,0.593,249300,0.63,0.908,A#,0.367,-8.86,Major,0.0306,91.988,0.623,
0.129,0.845,408707,0.519,0.583,C,0.0715,-11.418,Major,0.0804,102.721,0.762,
0.991,0.414,186933,0.0142,2.72E-05,C,0.114,-17.802,Major,0.0504,88.779,0.228,
0.177,0.681,271395,0.59,0.821,D,0.125,-8.081,Major,0.0332,75.037,0.297,
0.256,0.754,240540,0.461,0.898,F#,0.0993,-17.005,Major,0.162,89.798,0.743,
0.0988,0.812,231947,0.755,0.0261,G#,0.127,-4.119,Major,0.0573,99.967,0.853,
0.336,0.615,229467,0.862,0.0343,C,0.0721,-7.151,Major,0.0347,124.636,0.96,
0.0062,0.882,258320,0.661,0.00425,G,0.0585,-5.14,Major,0.0782,94.009,0.689,
0.168,0.878,295400,0.724,0.0116,A#,0.133,-5.373,Minor,0.129,121.906,0.904,
0.958,0.343,201400,0.157,0.113,D#,0.178,-11.116,Major,0.0295,78.328,0.0673,
0.457,0.703,232200,0.482,0.0665,C#,0.0973,-10.487,Minor,0.0389,116.145,0.652,
0.141,0.727,285507,0.629,0.891,F,0.0466,-9.865,Minor,0.0402,104.982,0.547,
0.0955,0.8,178776,0.445,0.000507,C#,0.0921,-10.666,Major,0.0379,97.96,0.915,
0.688,0.63,132933,0.418,0,C,0.136,-12.073,Major,0.102,78.187,0.9,
0.889,0.635,246280,0.17,0.0482,F,0.0691,-15.12,Minor,0.0469,141.452,0.227,
0.241,0.848,253080,0.884,0.0302,F,0.0436,-3.5,Minor,0.0997,127.049,0.963,
0.952,0.576,151000,0.347,0.828,G#,0.927,-14.14,Major,0.172,107.96,0.709,
0.468,0.721,288307,0.545,0.000106,A,0.224,-10.533,Major,0.0339,91.899,0.817,
0.357,0.622,199613,0.405,0.00741,C#,0.107,-7.827,Major,0.134,89.917,0.126,
0.0979,0.543,88299,0.891,0.812,G,0.117,-7.278,Major,0.0533,174.099,0.787,
0.562,0.654,466267,0.287,0.00446,A,0.0915,-19.071,Minor,0.0778,90.086,0.708,
0.79,0.656,72006,0.594,0.905,F,0.113,-11.296,Minor,0.251,83.569,0.607,
0.459,0.779,106666,0.323,0.86,F,0.101,-14.863,Minor,0.0619,89.928,0.409,
