genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Classical,0.969,0.406,96000,0.124,0.88,C,0.0884,-21.23,Major,0.0624,75.655,0.6
Classical,0.822,0.263,472524,0.353,0.606,D,0.14,-13.206,Major,0.0395,182.164,0.586
Classical,0.693,0.516,246000,0.385,0.872,C,0.125,-21.726,Minor,0.0477,112.053,0.115
Classical,0.908,0.35,203933,0.203,0.614,G,0.774,-25.235,Major,0.0693,124.718,0.521
Classical,0.989,0.332,535467,0.101,0.921,D#,0.1,-21.575,Major,0.0358,135.756,0.221
Classical,0.684,0.373,100893,0.0737,0.547,C#,0.133,-19.416,Minor,0.0337,97.686,0.424
Classical,0.926,0.113,176320,0.0283,0.839,G,0.103,-24.87,Major,0.0435,163.78,0.187
Classical,0.847,0.439,178493,0.273,6.19e-05,C#,0.156,-16.491,Major,0.0417,120.278,0.54
Classical,0.992,0.212,225000,0.0184,0.877,F,0.0828,-26.244,Minor,0.0373,63.583,0.0359
Classical,0.937,0.298,306467,0.228,0.894,C,0.615,-17.046,Minor,0.0372,123.3,0.176
Classical,0.917,0.0754,614267,0.0693,0.896,D,0.363,-23.716,Major,0.0413,77.588,0.0363
Classical,0.94,0.218,1050893,0.117,0.861,C,0.15,-18.585,Major,0.0489,77.009,0.0599
Classical,0.984,0.481,67568,0.22,0.933,D,0.11,-18.021,Minor,0.0555,117.858,0.612
Classical,0.986,0.183,410493,0.0182,0.843,F#,0.109,-27.469,Major,0.037,93.105,0.0519
Classical,0.972,0.34,641773,0.155,0.92,B,0.0568,-21.353,Minor,0.0343,74.812,0.147
Classical,0.994,0.422,840387,0.0619,0.643,D,0.134,-17.313,Major,0.0497,136.039,0.414
Classical,0.809,0.33,393643,0.0227,0.000121,F#,0.286,-26.914,Major,0.0524,131.336,0.175
Classical,0.00114,0.665,218653,0.869,0.918,C#,0.0507,-5.35,Major,0.0435,130.005,0.526
Classical,0.984,0.351,218067,0.0766,0.0,G,0.678,-28.317,Major,0.317,66.263,0.0757
Classical,0.955,0.173,1562320,0.0692,0.712,D,0.148,-20.987,Major,0.0374,131.965,0.04
Classical,0.993,0.144,218000,0.0566,0.357,C,0.0634,-26.652,Major,0.0422,77.005,0.0538
Classical,0.967,0.338,308893,0.183,0.111,D,0.114,-17.644,Major,0.0814,177.587,0.353
Classical,0.0373,0.562,263560,0.991,1.14e-05,G,0.425,-2.654,Major,0.0745,118.004,0.266
Classical,0.978,0.103,337013,0.0399,0.0694,A,0.115,-23.646,Minor,0.0513,71.007,0.0489
Classical,0.993,0.29,276493,0.0183,0.938,D,0.121,-34.348,Major,0.0533,76.85,0.231
Classical,0.991,0.404,316027,0.0488,0.883,E,0.086,-26.314,Minor,0.0495,118.949,0.132
Classical,0.985,0.404,456040,0.101,0.836,C,0.219,-22.392,Major,0.0386,131.139,0.431
Classical,0.994,0.369,267480,0.138,0.888,E,0.191,-22.895,Minor,0.0339,78.591,0.498
Classical,0.94,0.322,446707,0.199,0.903,E,0.0797,-17.371,Major,0.0455,88.746,0.363
Classical,0.945,0.543,170640,0.0863,0.84,E,0.0956,-22.971,Minor,0.0348,89.314,0.4
Classical,0.904,0.379,104960,0.18,0.293,C,0.285,-19.67,Major,0.0523,88.672,0.383
Classical,0.99,0.486,291974,0.032,0.947,A,0.107,-20.978,Major,0.102,138.909,0.0697
Classical,0.969,0.166,313000,0.0499,0.914,A,0.212,-26.071,Major,0.0403,129.331,0.0395
Classical,0.992,0.392,364800,0.00711,0.906,A,0.0832,-27.087,Major,0.0417,101.542,0.112
Classical,0.984,0.251,389613,0.0802,0.809,G,0.165,-24.034,Major,0.0547,80.164,0.199
Classical,0.756,0.312,325787,0.126,0.0166,G,0.095,-19.108,Minor,0.0452,141.565,0.068
Classical,0.738,0.486,180480,0.276,0.742,G#,0.151,-16.882,Major,0.0553,83.663,0.227
Classical,0.851,0.138,276693,0.00249,0.143,D,0.163,-38.759,Minor,0.0405,140.794,0.0329
Classical,0.000258,0.475,288067,0.863,0.000106,A,0.103,-6.697,Minor,0.0579,96.012,0.285
Classical,0.995,0.348,300227,0.00967,0.92,B,0.086,-29.839,Major,0.0459,75.605,0.111
Classical,0.981,0.368,170000,0.0943,0.00213,A#,0.113,-19.879,Major,0.0548,118.679,0.199
Classical,0.0476,0.406,216040,0.981,4.56e-06,E,0.338,-4.848,Minor,0.079,173.822,0.369
Classical,0.988,0.231,307000,0.0337,0.938,C#,0.108,-28.199,Major,0.0407,78.147,0.074
Classical,0.918,0.418,320243,0.144,0.675,E,0.124,-21.777,Minor,0.0381,100.183,0.3
Classical,0.989,0.335,575440,0.126,0.907,G,0.116,-20.298,Minor,0.042,64.706,0.0473
Classical,0.993,0.505,258560,0.00106,0.874,F,0.0898,-39.482,Major,0.0798,132.165,0.147
Classical,0.995,0.333,334133,0.0363,0.902,C#,0.0984,-25.875,Major,0.0403,132.663,0.111
Classical,0.89,0.303,153227,0.444,0.872,F,0.131,-14.687,Major,0.0597,92.658,0.0659
Classical,0.989,0.187,106000,0.0717,0.63,G,0.0672,-23.956,Minor,0.0463,79.015,0.0323
Classical,0.835,0.151,264160,0.391,0.824,E,0.144,-16.185,Major,0.0736,174.065,0.0717
Classical,0.978,0.131,177507,0.0166,0.864,C#,0.112,-24.58,Minor,0.0454,77.907,0.0522
Classical,0.96,0.16,322600,0.084,0.843,A#,0.119,-21.254,Major,0.0453,74.948,0.0695
Classical,0.996,0.329,76933,0.00695,0.866,B,0.0906,-34.227,Minor,0.0448,70.295,0.238
Classical,0.966,0.261,522533,0.318,7.2e-06,C#,0.673,-15.52,Major,0.0718,97.761,0.0889
Classical,0.909,0.328,173773,0.186,0.677,A#,0.111,-16.827,Minor,0.0327,141.034,0.157
Classical,0.994,0.476,123240,0.0685,0.938,F,0.115,-25.317,Major,0.0556,124.512,0.581
Classical,0.991,0.315,244067,0.0146,0.859,C#,0.0776,-31.689,Minor,0.0447,130.274,0.112
Classical,0.0332,0.425,206037,0.968,0.158,D,0.19,-5.128,Minor,0.0798,154.061,0.262
Classical,0.968,0.23,498869,0.149,0.052,A#,0.385,-19.885,Major,0.0468,88.664,0.0398
Classical,0.98,0.362,240440,0.055,0.664,F,0.0965,-22.259,Major,0.0482,144.802,0.328
Classical,0.992,0.194,230585,0.00364,0.897,A,0.0647,-27.015,Minor,0.0455,106.117,0.0501
Classical,0.992,0.167,165307,0.0212,0.902,G,0.0711,-31.693,Major,0.0437,130.396,0.0418
Classical,0.608,0.162,147480,0.247,0.463,A#,0.354,-17.855,Major,0.0407,93.173,0.0972
Classical,0.735,0.153,259267,0.0314,0.0143,A,0.144,-31.809,Major,0.0443,104.542,0.0317
Classical,0.862,0.341,711160,0.106,0.405,A#,0.379,-20.771,Major,0.04,130.735,0.0803
Classical,0.99,0.154,56640,0.0219,0.947,C,0.139,-39.387,Major,0.0285,79.189,0.618
Classical,0.839,0.386,251200,0.0738,0.947,D,0.155,-19.369,Major,0.0433,142.499,0.172
Classical,0.99,0.285,467453,0.0154,0.903,F#,0.093,-24.494,Minor,0.0431,73.369,0.107
Classical,0.971,0.314,330752,0.089,0.0117,E,0.678,-24.314,Major,0.0762,135.007,0.172
Classical,0.856,0.261,387827,0.387,0.229,A#,0.104,-18.893,Minor,0.058,143.214,0.0934
Classical,0.992,0.182,192733,0.0461,0.948,G#,0.105,-25.594,Major,0.0559,76.093,0.0364
Classical,0.957,0.551,197200,0.305,6.47e-05,G#,0.089,-11.891,Major,0.0383,122.862,0.556
Classical,0.983,0.29,154400,0.0077,0.921,B,0.0787,-38.933,Major,0.0434,135.607,0.0386
Classical,0.942,0.0685,285840,0.0173,0.66,C#,0.1,-26.846,Minor,0.0408,74.996,0.073
Classical,0.986,0.0942,408240,0.0236,0.92,D,0.0775,-25.293,Major,0.0425,86.079,0.0853
Classical,0.982,0.311,108427,0.0368,0.000388,D,0.0548,-28.036,Major,0.061,86.334,0.109
Classical,0.899,0.438,308427,0.106,0.667,C,0.102,-19.843,Major,0.0842,167.325,0.362
Classical,0.981,0.146,202320,0.0158,0.982,E,0.104,-32.746,Minor,0.0435,70.934,0.0396
Classical,0.931,0.178,923720,0.105,0.929,C,0.168,-19.539,Minor,0.036,84.225,0.0658
Classical,0.992,0.527,105960,0.0355,0.011,A,0.0988,-26.307,Major,0.09,145.836,0.708
Classical,0.942,0.29,626973,0.0434,4.65e-06,B,0.106,-22.867,Major,0.0567,78.511,0.102
Classical,0.975,0.161,769453,0.0316,0.94,C#,0.0949,-24.25,Major,0.0443,132.715,0.0338
Classical,0.98,0.11,411719,0.117,0.427,B,0.108,-23.435,Minor,0.0435,169.011,0.134
Classical,0.989,0.446,162449,0.161,0.868,C#,0.107,-18.71,Major,0.0491,137.963,0.569
Classical,0.963,0.175,253385,0.371,1.38e-06,D,0.191,-7.367,Major,0.0305,80.714,0.2
Classical,0.725,0.337,229467,0.487,0.0,F,0.0785,-10.69,Major,0.0411,173.253,0.277
Classical,0.000159,0.558,263800,0.913,2.36e-05,D,0.306,-4.025,Minor,0.046,132.969,0.495
Classical,0.994,0.0836,220394,0.0523,0.923,C,0.121,-31.793,Minor,0.0442,173.24,0.271
Classical,0.809,0.229,262680,0.346,2.79e-06,E,0.11,-11.01,Major,0.0342,139.821,0.0715
Classical,0.995,0.691,172933,0.0842,0.925,C,0.125,-18.739,Major,0.0444,102.093,0.163
Classical,0.989,0.274,395907,0.0363,0.922,A#,0.286,-25.909,Major,0.0355,80.816,0.107
Classical,0.972,0.274,190560,0.295,0.0,A#,0.083,-11.541,Major,0.0351,94.13,0.112
Classical,0.989,0.279,480827,0.0327,0.842,F,0.0974,-28.085,Major,0.0455,94.927,0.105
Classical,0.931,0.311,260693,0.123,0.898,D,0.178,-19.708,Major,0.0367,141.485,0.203
Classical,0.00549,0.499,264920,0.754,0.0042,G,0.113,-7.283,Major,0.032,97.557,0.282
Classical,0.994,0.597,205080,0.0148,0.92,G,0.086,-33.435,Major,0.108,129.599,0.364
Classical,0.968,0.173,596520,0.12,0.85,E,0.0745,-15.94,Minor,0.0402,78.535,0.0397
Classical,0.864,0.381,690467,0.16,0.752,C,0.11,-15.383,Major,0.0349,117.93,0.173
Classical,0.844,0.281,334480,0.0732,0.613,C,0.118,-19.596,Major,0.0415,78.037,0.259
Classical,0.948,0.277,351467,0.0182,0.271,C,0.125,-24.333,Major,0.0463,120.822,0.037
Classical,0.861,0.602,345040,0.313,0.0205,F#,0.204,-17.395,Major,0.0497,95.635,0.826
Classical,0.991,0.15,272027,0.0969,0.31,G,0.127,-20.803,Major,0.0425,81.014,0.0361
Classical,0.928,0.405,215373,0.376,0.903,G#,0.665,-18.852,Major,0.232,142.006,0.303
Classical,0.862,0.377,300000,0.398,0.845,C,0.616,-12.855,Major,0.0532,121.383,0.196
Classical,0.987,0.218,208440,0.166,0.171,A#,0.709,-26.131,Major,0.055,123.257,0.0613
Classical,0.925,0.369,222667,0.0261,0.00952,G#,0.111,-27.334,Minor,0.0522,111.783,0.251
Classical,0.984,0.0695,246600,0.0087,0.02,A#,0.103,-35.457,Minor,0.0505,77.05,0.0323
Classical,0.99,0.415,412107,0.192,0.918,C,0.19,-23.103,Major,0.0439,106.122,0.215
Classical,0.914,0.59,282840,0.41,0.932,G,0.11,-14.064,Minor,0.0843,144.955,0.317
Classical,0.994,0.28,348747,0.0671,0.868,F#,0.105,-23.747,Major,0.0436,84.516,0.0711
Classical,0.929,0.396,79080,0.261,2.01e-05,E,0.143,-19.342,Minor,0.044,82.138,0.294
Classical,0.911,0.348,427973,0.0579,0.000167,D#,0.104,-23.145,Major,0.0567,68.214,0.129
Classical,0.927,0.201,974000,0.179,0.903,D#,0.172,-16.667,Major,0.0514,88.251,0.0677
Classical,0.985,0.238,195187,0.0622,0.0159,A,0.73,-22.349,Major,0.0498,85.183,0.289
Classical,0.861,0.0744,299867,0.0963,0.901,A,0.0667,-22.683,Minor,0.0419,74.359,0.0398
Classical,0.995,0.348,78733,0.041,0.934,E,0.105,-26.826,Minor,0.053,137.049,0.179
Classical,0.984,0.0937,743960,0.0446,0.923,A#,0.133,-23.93,Major,0.0408,56.92,0.0367
Classical,0.981,0.407,108560,0.124,0.869,C#,0.107,-20.855,Major,0.0523,95.704,0.375
Classical,0.926,0.213,275760,0.039,0.0899,D#,0.105,-23.124,Major,0.043,66.795,0.0395
Classical,0.949,0.274,386987,0.108,0.854,A,0.0562,-22.188,Major,0.0456,107.023,0.125
Classical,0.824,0.834,149493,0.479,0.0,A#,0.0614,-6.844,Minor,0.119,118.793,0.584
Classical,0.989,0.472,247013,0.0584,0.876,C,0.11,-22.632,Minor,0.0383,104.461,0.158
Classical,0.983,0.38,416173,0.197,0.916,F,0.096,-22.179,Major,0.0374,141.291,0.314
Classical,0.673,0.0611,570947,0.26,0.66,D,0.245,-23.757,Major,0.0701,56.708,0.0345
Classical,0.989,0.252,151342,0.151,0.909,E,0.0854,-16.944,Minor,0.0341,143.498,0.0373
Classical,0.923,0.0629,882707,0.0295,0.899,C#,0.187,-26.76,Major,0.0423,65.926,0.0373
Classical,0.974,0.224,310707,0.225,0.00238,C,0.406,-22.142,Major,0.211,84.494,0.124
Classical,0.832,0.564,332547,0.331,0.769,C,0.704,-15.693,Major,0.0534,105.338,0.543
Classical,0.967,0.167,486333,0.137,0.912,D,0.114,-22.373,Major,0.042,76.14,0.136
Classical,0.992,0.334,270827,0.0644,0.936,C,0.106,-24.566,Minor,0.0392,99.889,0.184
Classical,0.954,0.0694,250067,0.14,0.911,D,0.156,-20.121,Minor,0.0432,74.178,0.0418
Classical,0.91,0.206,450987,0.208,0.183,F,0.151,-16.811,Major,0.0428,76.444,0.161
Classical,0.98,0.183,338779,0.115,0.000101,F,0.0928,-17.341,Major,0.0463,168.902,0.0676
Classical,0.969,0.136,232880,0.0362,0.916,E,0.125,-24.515,Major,0.0402,64.904,0.0364
Classical,0.967,0.0812,186773,0.00632,0.0562,D,0.107,-36.329,Minor,0.0499,81.596,0.0366
Classical,0.992,0.206,220000,0.0181,0.932,F#,0.11,-32.131,Minor,0.036,70.949,0.0904
Classical,0.996,0.385,75600,0.0273,0.897,A#,0.117,-25.164,Major,0.0532,134.338,0.194
Classical,0.154,0.0906,148600,0.17,0.777,E,0.127,-20.966,Minor,0.038,165.99,0.0394
Classical,0.85,0.0701,325707,0.237,0.823,E,0.175,-13.232,Minor,0.0355,74.886,0.0396
Classical,0.967,0.152,156573,0.0305,0.329,C#,0.0761,-28.258,Minor,0.043,85.929,0.126
Classical,0.979,0.354,183000,0.116,0.908,F,0.0721,-19.229,Major,0.0478,146.956,0.181
Classical,0.928,0.209,721853,0.148,0.775,C,0.0733,-19.197,Major,0.0395,143.654,0.0899
Classical,0.927,0.334,264707,0.0385,0.371,A#,0.0523,-27.632,Major,0.0463,116.161,0.159
Classical,0.995,0.32,219347,0.0247,0.894,D,0.0729,-20.183,Major,0.0382,139.719,0.148
Classical,0.919,0.134,123000,0.138,0.872,A,0.112,-14.987,Minor,0.0375,80.007,0.0798
Classical,0.994,0.49,212187,0.00229,0.923,F,0.0903,-30.254,Major,0.26,73.082,0.0816
Classical,0.939,0.0802,211253,0.0176,0.814,F#,0.0812,-29.853,Minor,0.0434,81.378,0.0489
Classical,0.994,0.378,423987,0.0543,0.924,B,0.109,-26.542,Major,0.0357,134.398,0.0989
Classical,0.933,0.211,582387,0.00727,0.229,D#,0.0934,-25.978,Major,0.0386,130.569,0.077
Classical,0.975,0.315,266427,0.0158,0.871,G,0.0751,-33.445,Major,0.0398,63.399,0.0392
Classical,0.994,0.629,104880,0.255,0.933,G,0.11,-18.012,Major,0.0814,117.038,0.706
Classical,0.93,0.434,403925,0.154,0.000397,F#,0.692,-20.274,Major,0.117,60.403,0.693
Classical,0.781,0.315,229933,0.203,0.14,D,0.0731,-17.409,Major,0.0435,108.873,0.125
Classical,0.923,0.153,586067,0.153,0.909,E,0.107,-15.13,Major,0.0398,88.618,0.0603
Classical,0.921,0.198,111320,0.218,0.0419,G,0.094,-19.567,Minor,0.0412,101.279,0.0626
Classical,0.967,0.309,788360,0.096,0.665,A#,0.187,-21.276,Major,0.0394,130.256,0.171
Classical,0.99,0.0882,214107,0.00626,0.92,A#,0.0756,-35.154,Major,0.041,83.771,0.123
Classical,0.982,0.128,326867,0.0386,0.804,C,0.266,-27.443,Major,0.0386,86.161,0.0356
Classical,0.794,0.568,172093,0.409,0.0705,A,0.172,-17.256,Major,0.0336,112.3,0.785
Classical,0.95,0.378,204000,0.281,0.819,C#,0.0916,-15.175,Major,0.0341,122.776,0.131
Classical,0.981,0.149,412840,0.00566,0.868,F#,0.1,-29.965,Major,0.0406,68.379,0.0353
Classical,0.000232,0.304,282987,0.859,0.000357,G,0.116,-7.418,Major,0.0672,101.99,0.35
Classical,0.936,0.285,310280,0.0677,1.83e-06,E,0.398,-26.124,Minor,0.0465,69.855,0.156
Classical,0.955,0.083,269712,0.00644,0.944,F,0.0628,-33.233,Minor,0.0462,84.031,0.0348
Classical,0.972,0.296,282000,0.232,0.785,G#,0.0982,-20.553,Minor,0.0349,96.227,0.393
Classical,0.981,0.458,423253,0.137,0.95,A#,0.119,-20.125,Major,0.0509,120.214,0.21
Classical,0.967,0.237,55960,0.12,0.937,C,0.113,-31.539,Major,0.0346,156.942,0.28
Classical,0.803,0.491,279583,0.421,0.875,F,0.285,-12.1,Minor,0.0628,170.761,0.557
Classical,0.921,0.199,431613,0.098,0.789,E,0.17,-21.308,Minor,0.0383,83.071,0.0602
Classical,0.00157,0.416,255427,0.912,0.693,A,0.195,-7.381,Major,0.112,113.941,0.299
Classical,0.000367,0.353,259507,0.833,0.00704,C#,0.132,-6.373,Major,0.0453,171.618,0.494
Classical,0.987,0.319,324733,0.0642,0.915,C#,0.129,-24.895,Major,0.0417,71.302,0.0339
Classical,0.993,0.381,605960,0.0481,0.92,F,0.078,-26.689,Major,0.0448,78.113,0.0886
Classical,0.968,0.484,375987,0.276,0.949,B,0.0954,-13.656,Minor,0.0418,135.738,0.542
Classical,0.985,0.203,259573,0.00399,0.922,C#,0.111,-35.638,Major,0.0405,74.253,0.0779
Classical,0.939,0.0639,590750,0.0196,0.862,C,0.342,-22.549,Major,0.0375,73.032,0.0309
Classical,0.12,0.222,250973,0.567,0.00727,G,0.183,-6.432,Major,0.0349,74.584,0.292
Classical,0.988,0.239,103160,0.0439,0.224,E,0.181,-24.358,Major,0.0427,94.215,0.244
Classical,0.979,0.0768,439000,0.008,0.0606,D,0.094,-26.25,Major,0.0495,81.163,0.0654
Classical,0.995,0.279,377000,0.0239,0.836,B,0.0793,-27.482,Major,0.0407,70.007,0.0903
Classical,0.947,0.347,85467,0.125,0.786,B,0.0872,-18.216,Minor,0.0449,101.433,0.0398
Classical,0.899,0.314,534253,0.302,0.644,D,0.0796,-12.106,Minor,0.0382,63.013,0.503
Classical,0.986,0.163,501467,0.0199,0.105,G,0.0815,-36.09,Minor,0.0421,131.849,0.031
Classical,0.93,0.143,229368,0.187,0.00225,A,0.104,-16.134,Major,0.0366,175.857,0.0691
Classical,0.965,0.48,112093,0.00514,0.801,G#,0.0616,-38.974,Major,0.0483,78.211,0.555
Classical,0.978,0.239,708760,0.0514,0.874,E,0.101,-23.135,Minor,0.0451,110.333,0.0388
Classical,0.913,0.156,945640,0.0506,0.404,G#,0.11,-19.685,Major,0.0369,89.418,0.0374
Classical,0.929,0.457,214800,0.182,0.0318,C#,0.103,-19.423,Major,0.0362,120.217,0.343
Classical,0.898,0.0864,2562853,0.167,0.734,G,0.929,-18.475,Major,0.0442,60.917,0.0605
Classical,0.995,0.279,268613,0.0359,0.876,G,0.104,-25.47,Major,0.0556,80.016,0.275
Classical,0.981,0.348,249400,0.0956,0.773,C,0.073,-28.346,Major,0.0412,115.82,0.262
Classical,0.988,0.24,152120,0.0114,0.954,D#,0.102,-34.126,Major,0.0406,71.199,0.107
Classical,0.937,0.348,227693,0.39,4.83e-06,F,0.886,-16.698,Major,0.129,69.71,0.29
Classical,0.807,0.0775,224040,0.151,0.894,A#,0.0978,-19.066,Minor,0.039,81.193,0.0384
Classical,0.994,0.387,259987,0.0205,0.876,C#,0.0713,-30.387,Minor,0.0386,72.227,0.092
Classical,0.761,0.36,315000,0.508,0.766,A,0.0895,-10.155,Minor,0.035,142.45,0.517
Classical,0.974,0.192,368973,0.0474,0.242,F#,0.0854,-25.555,Minor,0.0462,76.815,0.0384
Classical,0.959,0.445,254987,0.272,0.87,C,0.0726,-15.68,Major,0.0489,157.666,0.692
Classical,0.99,0.29,256133,0.00982,0.938,C,0.0898,-45.328,Minor,0.0325,112.45,0.364
Classical,0.958,0.579,370947,0.472,0.885,A,0.104,-15.192,Major,0.0541,101.968,0.308
Classical,0.98,0.351,210707,0.0664,0.938,E,0.0903,-23.085,Major,0.0391,116.413,0.0611
Classical,0.986,0.444,443872,0.0718,0.917,A#,0.103,-22.487,Major,0.0352,95.157,0.291
Classical,0.988,0.22,237920,0.0143,0.148,C#,0.121,-24.289,Minor,0.0465,88.578,0.147
Classical,0.995,0.391,266840,0.0783,0.926,A#,0.153,-27.177,Major,0.0534,85.635,0.515
Classical,0.974,0.303,277867,0.0418,0.0,C,0.0824,-20.832,Major,0.0447,91.597,0.0938
Classical,0.961,0.303,131933,0.237,3.96e-05,A#,0.2,-14.991,Major,0.0529,91.28,0.195
Classical,0.957,0.137,443373,0.0862,0.917,F,0.118,-23.063,Minor,0.0446,69.245,0.064
Classical,0.859,0.0666,238307,0.266,0.942,C#,0.0759,-20.803,Major,0.0574,73.367,0.0342
Classical,0.93,0.214,212133,0.0688,0.0662,F,0.707,-25.263,Major,0.0599,91.712,0.0731
Classical,0.988,0.296,510280,0.0222,0.735,D#,0.114,-23.711,Major,0.0389,132.098,0.0714
Classical,0.981,0.249,172763,0.0317,0.414,B,0.0993,-27.114,Minor,0.0542,133.739,0.0855
Classical,0.984,0.391,277160,0.0734,0.879,D,0.113,-27.436,Major,0.0413,112.167,0.218
Classical,0.959,0.331,255600,0.382,8.25e-05,C,0.681,-17.642,Major,0.318,70.484,0.176
Classical,0.963,0.414,615813,0.291,0.825,F#,0.121,-10.639,Minor,0.0343,127.606,0.302
Classical,0.981,0.143,540067,0.159,0.885,B,0.0914,-19.427,Major,0.0361,72.426,0.0378
Classical,0.992,0.195,216067,0.0573,0.829,F,0.0717,-26.696,Minor,0.0486,86.579,0.0425
Classical,0.846,0.0984,301800,0.0443,0.809,A,0.0962,-22.655,Minor,0.0418,84.388,0.0364
Classical,0.989,0.329,241373,0.0135,0.315,D,0.175,-31.263,Minor,0.038,71.742,0.0376
Classical,0.958,0.103,259373,0.0477,0.226,D,0.0914,-24.094,Major,0.0455,171.918,0.0389
Classical,0.988,0.271,418013,0.0854,0.893,F,0.0741,-22.739,Major,0.0383,69.86,0.0367
Classical,0.976,0.215,391747,0.262,0.445,G,0.288,-13.525,Minor,0.0425,75.554,0.0922
Classical,0.978,0.32,299081,0.261,0.491,F,0.153,-16.298,Major,0.0335,151.726,0.554
Classical,0.99,0.296,356747,0.0223,0.952,C#,0.0956,-22.67,Major,0.0563,75.593,0.0837
Classical,0.974,0.251,191640,0.116,0.943,F,0.119,-18.918,Major,0.0365,146.187,0.221
Classical,0.973,0.107,358973,0.126,0.9,C,0.0718,-14.464,Major,0.0384,65.242,0.0374
Classical,0.995,0.376,312573,0.00473,0.917,G#,0.106,-31.879,Major,0.0543,66.626,0.101
Classical,0.93,0.178,306533,0.152,0.953,G,0.099,-18.873,Major,0.041,119.882,0.0796
Classical,0.995,0.41,386433,0.0327,0.922,A,0.127,-29.418,Minor,0.0416,136.14,0.0543
Classical,0.979,0.0745,274827,0.0406,0.0218,C,0.103,-27.434,Major,0.0488,80.023,0.0329
Classical,0.947,0.171,454213,0.0176,0.0552,F,0.0722,-27.091,Major,0.0473,92.953,0.051
Classical,0.663,0.0969,480027,0.291,0.914,F,0.11,-17.27,Minor,0.0476,80.065,0.0347
Classical,0.978,0.372,234840,0.0706,0.283,E,0.0809,-16.192,Minor,0.036,79.326,0.135
Classical,0.967,0.364,162640,0.0534,0.0,D#,0.522,-23.909,Major,0.0807,81.037,0.259
Classical,0.994,0.388,146600,0.193,0.912,G,0.141,-21.261,Major,0.038,111.322,0.353
Classical,0.974,0.392,132627,0.00123,0.0121,D#,0.112,-44.712,Major,0.0442,63.481,0.0337
Classical,0.007,0.226,558267,0.96,0.433,E,0.959,-5.633,Major,0.195,106.918,0.333
Classical,0.995,0.513,124680,0.00108,0.937,C,0.1,-43.787,Major,0.467,136.548,0.0579
Classical,0.94,0.266,897613,0.0365,0.543,C,0.111,-22.674,Major,0.0419,140.486,0.0686
Classical,0.977,0.339,136333,0.213,0.908,D,0.169,-20.642,Minor,0.0507,76.557,0.759
Classical,0.906,0.164,253133,0.0136,0.942,C,0.296,-24.35,Major,0.0482,113.1,0.0207
Classical,0.961,0.277,198467,0.157,0.916,D,0.11,-18.767,Major,0.0337,82.01,0.211
Classical,0.905,0.113,148360,0.169,0.955,G,0.121,-16.208,Major,0.0356,93.957,0.0583
Classical,0.849,0.155,979720,0.176,0.818,A,0.123,-15.716,Minor,0.0374,84.962,0.0372
Classical,0.943,0.386,254947,0.0754,0.894,C,0.128,-26.107,Minor,0.0504,74.812,0.651
Classical,0.921,0.206,180333,0.0729,0.625,D#,0.104,-26.014,Major,0.0441,86.083,0.133
Classical,0.936,0.092,221000,0.0239,0.902,G,0.18,-31.457,Major,0.0488,67.289,0.0541
Classical,0.99,0.188,477733,0.0243,0.875,D#,0.0987,-28.138,Major,0.0352,65.736,0.0631
Classical,0.992,0.344,84627,0.154,0.797,C,0.112,-22.344,Major,0.0447,121.418,0.385
Classical,0.989,0.282,558200,0.0246,0.871,C,0.0866,-25.913,Major,0.0386,110.965,0.0384
Classical,0.961,0.116,564000,0.0804,0.795,E,0.118,-22.881,Major,0.0433,87.925,0.0353
Classical,0.941,0.106,846000,0.0356,0.852,B,0.121,-17.409,Minor,0.039,72.373,0.0711
Classical,0.943,0.45,149480,0.0142,0.196,D,0.101,-23.669,Major,0.0371,92.137,0.158
Classical,0.987,0.138,285107,0.00975,0.103,A#,0.0963,-33.875,Major,0.0436,85.112,0.0385
Classical,0.869,0.485,275180,0.457,0.858,D,0.154,-14.464,Minor,0.104,135.662,0.349
Classical,0.961,0.612,344840,0.372,0.702,G,0.107,-14.594,Major,0.052,97.573,0.804
Classical,4.89e-05,0.395,264200,0.918,0.179,A#,0.126,-5.297,Major,0.0728,94.155,0.21
Classical,0.000326,0.295,535360,0.914,0.881,G,0.399,-3.411,Major,0.0526,137.44,0.654
Classical,0.987,0.296,220773,0.0435,0.857,C,0.0786,-29.73,Major,0.0411,72.282,0.0302
Classical,6.6e-05,0.169,587240,0.955,0.00107,B,0.065,-6.307,Minor,0.14,199.91,0.141
Classical,0.995,0.212,180547,0.0351,0.91,G#,0.107,-28.526,Major,0.0419,75.949,0.0664
Classical,0.876,0.205,334507,0.265,0.847,D,0.141,-17.603,Major,0.0371,87.881,0.311
Classical,0.99,0.265,54000,0.231,0.941,F,0.103,-16.225,Major,0.0488,177.677,0.289
Classical,0.0422,0.506,191632,0.608,0.687,A,0.0975,-8.381,Major,0.0289,78.199,0.408
Classical,0.929,0.181,196653,0.0854,0.945,F,0.434,-17.318,Minor,0.0398,72.657,0.035
Classical,0.645,0.142,371333,0.117,0.909,F,0.13,-17.678,Major,0.0376,78.476,0.0355
Classical,0.865,0.316,310840,0.286,0.501,G,0.121,-15.48,Major,0.0391,96.694,0.388
Classical,0.961,0.297,945773,0.301,0.862,D,0.0367,-13.468,Major,0.0381,105.192,0.219
